109.205.132.156 - - [11/May/2023:13:15:07 +0000] "GET /favicon.ico HTTP/1.1" 200 296 "http://equip04.insjoaquimmir.cat/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
109.205.132.156 - - [11/May/2023:13:34:32 +0000] "GET /api/routes/4 HTTP/1.1" 200 744 "-" "okhttp/4.9.2"
109.205.132.156 - - [11/May/2023:13:53:41 +0000] "GET /api/user HTTP/1.1" 401 393 "-" "okhttp/4.9.2"
109.205.132.156 - - [11/May/2023:13:54:52 +0000] "GET /api/user HTTP/1.1" 401 393 "-" "okhttp/4.9.2"
109.205.132.156 - - [11/May/2023:13:56:56 +0000] "POST /api/login HTTP/1.1" 200 476 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:56:56 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:56:57 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:56:57 +0000] "GET /api/user HTTP/1.1" 200 651 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:56:57 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:18 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:18 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:18 +0000] "GET /api/user HTTP/1.1" 200 651 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:19 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:27 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:27 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:27 +0000] "GET /api/user HTTP/1.1" 200 651 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:27 +0000] "GET /api/user HTTP/1.1" 200 652 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:29 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 428 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:29 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:35 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 429 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:35 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:51 +0000] "POST /api/routes/1/inscription HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:51 +0000] "GET /api/user HTTP/1.1" 200 648 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:51 +0000] "GET /api/routes HTTP/1.1" 200 1086 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:51 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:54 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:57:54 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:58:44 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:58:44 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:31 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:31 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:42 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:42 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:45 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:45 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:49 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:13:59:49 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
83.44.212.185 - - [11/May/2023:14:02:22 +0000] "DELETE /api/routes/4/uninscription HTTP/1.1" 401 393 "-" "PostmanRuntime/7.32.2"
109.205.132.156 - - [11/May/2023:14:03:49 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:03:49 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:03:51 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:03:51 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:05 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:05 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:14 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:14 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:14 +0000] "GET /api/user HTTP/1.1" 200 648 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:14 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:16 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:16 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:27 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:27 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:28 +0000] "GET /api/user HTTP/1.1" 200 648 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:04:28 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:19 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:19 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:28 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:28 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:31 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:31 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:33 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:33 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:36 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:36 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:45 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:05:45 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:37 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:37 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:37 +0000] "GET /api/user HTTP/1.1" 200 648 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:37 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:43 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:07:43 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
83.44.212.185 - - [11/May/2023:14:08:04 +0000] "OPTIONS /api/login HTTP/1.1" 204 356 "http://localhost:19006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:04 +0000] "POST /api/login HTTP/1.1" 401 447 "http://localhost:19006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "OPTIONS /api/register HTTP/1.1" 204 356 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "POST /api/register HTTP/1.1" 200 476 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "OPTIONS /api/routes HTTP/1.1" 204 355 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "GET /api/routes HTTP/1.1" 200 1086 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "OPTIONS /api/user HTTP/1.1" 204 369 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "OPTIONS /api/user HTTP/1.1" 204 369 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:42 +0000] "GET /api/user HTTP/1.1" 200 640 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:08:43 +0000] "GET /api/user HTTP/1.1" 200 639 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
109.205.132.156 - - [11/May/2023:14:08:53 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:08:53 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:13 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:13 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:17 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:17 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:19 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:19 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:23 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:22 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:24 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:24 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:37 +0000] "GET /api/routes/1 HTTP/1.1" 200 745 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:09:37 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 543 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
83.44.212.185 - - [11/May/2023:14:10:37 +0000] "OPTIONS /api/login HTTP/1.1" 204 356 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:37 +0000] "POST /api/login HTTP/1.1" 200 476 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:37 +0000] "OPTIONS /api/user HTTP/1.1" 204 369 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:37 +0000] "OPTIONS /api/routes HTTP/1.1" 204 355 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "GET /api/user HTTP/1.1" 200 640 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "GET /api/routes HTTP/1.1" 200 1086 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "OPTIONS /api/user HTTP/1.1" 204 369 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "OPTIONS /api/user HTTP/1.1" 204 369 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "GET /api/user HTTP/1.1" 200 640 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
83.44.212.185 - - [11/May/2023:14:10:38 +0000] "GET /api/user HTTP/1.1" 200 639 "http://localhost:19006/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36"
109.205.132.156 - - [11/May/2023:14:18:47 +0000] "POST /api/logout HTTP/1.1" 200 453 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:18:47 +0000] "GET /api/user HTTP/1.1" 401 392 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
83.44.212.185 - - [11/May/2023:14:21:53 +0000] "DELETE /api/routes/4/uninscription HTTP/1.1" 401 393 "-" "PostmanRuntime/7.32.2"
109.205.132.156 - - [11/May/2023:14:34:12 +0000] "POST /api/login HTTP/1.1" 200 476 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:13 +0000] "GET /api/routes HTTP/1.1" 200 1085 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:13 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:13 +0000] "GET /api/user HTTP/1.1" 200 648 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:13 +0000] "GET /api/user HTTP/1.1" 200 649 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:17 +0000] "GET /api/inscriptions/?route_id=1 HTTP/1.1" 200 542 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
109.205.132.156 - - [11/May/2023:14:34:17 +0000] "GET /api/routes/1 HTTP/1.1" 200 744 "-" "Expo/2.28.9.1017567 CFNetwork/1406.0.4 Darwin/22.4.0"
